order_id,store_id,sku_id,order_qty,ship_date,expected_arrival_date,status
OPEN014525,STR045,SKU000410,3,2026-05-14,2026-05-18,In transit
OPEN014526,STR045,SKU000412,6,2026-05-15,2026-05-16,In transit
OPEN014527,STR045,SKU000413,6,2026-05-12,2026-05-16,In transit
OPEN014528,STR045,SKU000414,12,2026-05-12,2026-05-19,In transit
OPEN014529,STR045,SKU000423,12,2026-05-13,2026-05-19,In transit
OPEN014530,STR045,SKU000424,12,2026-05-15,2026-05-19,In transit
OPEN014531,STR045,SKU000426,12,2026-05-13,2026-05-17,In transit
OPEN014532,STR045,SKU000430,12,2026-05-13,2026-05-20,In transit
OPEN014533,STR045,SKU000433,24,2026-05-15,2026-05-18,In transit
OPEN014534,STR045,SKU000436,6,2026-05-14,2026-05-16,In transit
OPEN014535,STR045,SKU000438,3,2026-05-12,2026-05-16,In transit
OPEN014536,STR045,SKU000441,6,2026-05-12,2026-05-17,In transit
OPEN014537,STR045,SKU000444,6,2026-05-13,2026-05-18,In transit
OPEN014538,STR045,SKU000445,24,2026-05-14,2026-05-20,In transit
OPEN014539,STR045,SKU000446,12,2026-05-14,2026-05-18,In transit
OPEN014540,STR045,SKU000449,6,2026-05-15,2026-05-20,In transit
OPEN014541,STR045,SKU000452,24,2026-05-14,2026-05-16,In transit
OPEN014542,STR045,SKU000453,24,2026-05-14,2026-05-19,In transit
OPEN014543,STR045,SKU000454,12,2026-05-13,2026-05-16,In transit
OPEN014544,STR045,SKU000459,12,2026-05-15,2026-05-17,In transit
OPEN014545,STR045,SKU000465,12,2026-05-14,2026-05-19,In transit
OPEN014546,STR045,SKU000466,24,2026-05-13,2026-05-20,In transit
OPEN014547,STR045,SKU000469,12,2026-05-13,2026-05-19,In transit
OPEN014548,STR045,SKU000472,3,2026-05-12,2026-05-18,In transit
OPEN014549,STR045,SKU000476,24,2026-05-14,2026-05-16,In transit
OPEN014550,STR045,SKU000483,6,2026-05-13,2026-05-19,In transit
OPEN014551,STR045,SKU000484,12,2026-05-15,2026-05-18,In transit
OPEN014552,STR045,SKU000485,12,2026-05-14,2026-05-17,In transit
OPEN014553,STR045,SKU000486,12,2026-05-13,2026-05-16,In transit
OPEN014554,STR045,SKU000497,24,2026-05-14,2026-05-16,In transit
OPEN014555,STR045,SKU000498,12,2026-05-15,2026-05-18,In transit
OPEN014556,STR045,SKU000501,3,2026-05-14,2026-05-19,In transit
OPEN014557,STR045,SKU000503,6,2026-05-13,2026-05-19,In transit
OPEN014558,STR045,SKU000506,6,2026-05-15,2026-05-20,In transit
OPEN014559,STR045,SKU000508,24,2026-05-15,2026-05-19,In transit
OPEN014560,STR045,SKU000510,3,2026-05-12,2026-05-18,In transit
OPEN014561,STR045,SKU000512,24,2026-05-13,2026-05-16,In transit
OPEN014562,STR045,SKU000515,3,2026-05-15,2026-05-18,In transit
OPEN014563,STR045,SKU000516,6,2026-05-13,2026-05-18,In transit
OPEN014564,STR045,SKU000520,6,2026-05-15,2026-05-18,In transit
OPEN014565,STR045,SKU000523,3,2026-05-14,2026-05-18,In transit
OPEN014566,STR045,SKU000525,3,2026-05-15,2026-05-17,In transit
OPEN014567,STR045,SKU000526,12,2026-05-15,2026-05-19,In transit
OPEN014568,STR045,SKU000532,12,2026-05-13,2026-05-19,In transit
OPEN014569,STR045,SKU000537,24,2026-05-12,2026-05-18,In transit
OPEN014570,STR045,SKU000540,12,2026-05-15,2026-05-19,In transit
OPEN014571,STR045,SKU000544,24,2026-05-12,2026-05-20,In transit
OPEN014572,STR045,SKU000546,12,2026-05-13,2026-05-18,In transit
OPEN014573,STR045,SKU000550,6,2026-05-14,2026-05-16,In transit
OPEN014574,STR045,SKU000551,12,2026-05-13,2026-05-16,In transit
OPEN014575,STR045,SKU000555,24,2026-05-12,2026-05-20,In transit
OPEN014576,STR045,SKU000558,24,2026-05-15,2026-05-17,In transit
OPEN014577,STR045,SKU000569,3,2026-05-13,2026-05-17,In transit
OPEN014578,STR045,SKU000572,6,2026-05-14,2026-05-18,In transit
OPEN014579,STR045,SKU000574,12,2026-05-14,2026-05-18,In transit
OPEN014580,STR045,SKU000576,12,2026-05-14,2026-05-19,In transit
OPEN014581,STR045,SKU000582,3,2026-05-13,2026-05-20,In transit
OPEN014582,STR045,SKU000583,12,2026-05-14,2026-05-16,In transit
OPEN014583,STR045,SKU000584,12,2026-05-12,2026-05-17,In transit
OPEN014584,STR045,SKU000587,12,2026-05-12,2026-05-19,In transit
OPEN014585,STR045,SKU000593,6,2026-05-12,2026-05-18,In transit
OPEN014586,STR045,SKU000594,12,2026-05-15,2026-05-17,In transit
OPEN014587,STR045,SKU000595,24,2026-05-12,2026-05-16,In transit
OPEN014588,STR045,SKU000597,6,2026-05-14,2026-05-17,In transit
OPEN014589,STR045,SKU000598,6,2026-05-14,2026-05-16,In transit
OPEN014590,STR045,SKU000600,12,2026-05-12,2026-05-19,In transit
OPEN014591,STR045,SKU000601,12,2026-05-13,2026-05-19,In transit
OPEN014592,STR045,SKU000602,12,2026-05-12,2026-05-19,In transit
OPEN014593,STR045,SKU000603,12,2026-05-13,2026-05-16,In transit
OPEN014594,STR045,SKU000604,12,2026-05-12,2026-05-17,In transit
OPEN014595,STR045,SKU000610,12,2026-05-14,2026-05-17,In transit
OPEN014596,STR045,SKU000612,6,2026-05-13,2026-05-17,In transit
OPEN014597,STR045,SKU000615,24,2026-05-15,2026-05-16,In transit
OPEN014598,STR045,SKU000617,24,2026-05-13,2026-05-20,In transit
OPEN014599,STR045,SKU000630,12,2026-05-13,2026-05-19,In transit
OPEN014600,STR045,SKU000631,6,2026-05-13,2026-05-18,In transit
OPEN014601,STR045,SKU000636,6,2026-05-15,2026-05-19,In transit
OPEN014602,STR045,SKU000649,3,2026-05-12,2026-05-20,In transit
OPEN014603,STR045,SKU000655,24,2026-05-14,2026-05-16,In transit
OPEN014604,STR045,SKU000666,24,2026-05-12,2026-05-17,In transit
OPEN014605,STR045,SKU000668,12,2026-05-15,2026-05-19,In transit
OPEN014606,STR045,SKU000670,3,2026-05-15,2026-05-17,In transit
OPEN014607,STR045,SKU000673,6,2026-05-15,2026-05-19,In transit
OPEN014608,STR045,SKU000674,6,2026-05-13,2026-05-18,In transit
OPEN014609,STR045,SKU000677,6,2026-05-13,2026-05-19,In transit
OPEN014610,STR045,SKU000684,3,2026-05-14,2026-05-17,In transit
OPEN014611,STR045,SKU000688,6,2026-05-14,2026-05-18,In transit
OPEN014612,STR045,SKU000690,24,2026-05-14,2026-05-19,In transit
OPEN014613,STR045,SKU000694,6,2026-05-15,2026-05-17,In transit
OPEN014614,STR045,SKU000697,6,2026-05-15,2026-05-17,In transit
OPEN014615,STR045,SKU000699,12,2026-05-14,2026-05-17,In transit
OPEN014616,STR045,SKU000700,12,2026-05-12,2026-05-17,In transit
OPEN014617,STR045,SKU000704,6,2026-05-13,2026-05-20,In transit
OPEN014618,STR045,SKU000705,12,2026-05-12,2026-05-19,In transit
OPEN014619,STR045,SKU000716,12,2026-05-12,2026-05-16,In transit
OPEN014620,STR045,SKU000720,3,2026-05-13,2026-05-16,In transit
OPEN014621,STR045,SKU000722,6,2026-05-12,2026-05-20,In transit
OPEN014622,STR045,SKU000723,6,2026-05-13,2026-05-16,In transit
OPEN014623,STR045,SKU000724,12,2026-05-15,2026-05-19,In transit
OPEN014624,STR045,SKU000726,6,2026-05-13,2026-05-20,In transit
OPEN014625,STR045,SKU000735,6,2026-05-15,2026-05-19,In transit
OPEN014626,STR045,SKU000736,6,2026-05-14,2026-05-17,In transit
OPEN014627,STR045,SKU000737,12,2026-05-12,2026-05-17,In transit
OPEN014628,STR045,SKU000739,6,2026-05-13,2026-05-17,In transit
OPEN014629,STR045,SKU000742,12,2026-05-12,2026-05-17,In transit
OPEN014630,STR045,SKU000743,12,2026-05-12,2026-05-16,In transit
OPEN014631,STR045,SKU000744,6,2026-05-13,2026-05-16,In transit
OPEN014632,STR045,SKU000745,12,2026-05-15,2026-05-16,In transit
OPEN014633,STR045,SKU000747,3,2026-05-13,2026-05-20,In transit
OPEN014634,STR045,SKU000759,12,2026-05-14,2026-05-18,In transit
OPEN014635,STR045,SKU000760,24,2026-05-12,2026-05-19,In transit
OPEN014636,STR045,SKU000768,6,2026-05-13,2026-05-18,In transit
OPEN014637,STR045,SKU000771,6,2026-05-12,2026-05-20,In transit
OPEN014638,STR045,SKU000772,3,2026-05-15,2026-05-20,In transit
OPEN014639,STR045,SKU000775,3,2026-05-13,2026-05-17,In transit
OPEN014640,STR045,SKU000777,24,2026-05-13,2026-05-17,In transit
OPEN014641,STR045,SKU000780,6,2026-05-15,2026-05-17,In transit
OPEN014642,STR045,SKU000782,3,2026-05-13,2026-05-17,In transit
OPEN014643,STR045,SKU000790,12,2026-05-14,2026-05-18,In transit
OPEN014644,STR045,SKU000793,12,2026-05-14,2026-05-20,In transit
OPEN014645,STR045,SKU000794,24,2026-05-15,2026-05-20,In transit
OPEN014646,STR045,SKU000799,12,2026-05-12,2026-05-16,In transit
OPEN014647,STR045,SKU000803,2,2026-05-13,2026-05-20,In transit
OPEN014648,STR045,SKU000806,4,2026-05-14,2026-05-18,In transit
OPEN014649,STR045,SKU000813,2,2026-05-14,2026-05-16,In transit
OPEN014650,STR045,SKU000816,8,2026-05-15,2026-05-18,In transit
OPEN014651,STR045,SKU000827,1,2026-05-15,2026-05-18,In transit
OPEN014652,STR045,SKU000828,2,2026-05-12,2026-05-19,In transit
OPEN014653,STR045,SKU000833,8,2026-05-13,2026-05-18,In transit
OPEN014654,STR045,SKU000834,4,2026-05-12,2026-05-20,In transit
OPEN014655,STR045,SKU000838,8,2026-05-12,2026-05-18,In transit
OPEN014656,STR045,SKU000839,4,2026-05-15,2026-05-17,In transit
OPEN014657,STR045,SKU000842,8,2026-05-12,2026-05-18,In transit
OPEN014658,STR045,SKU000844,4,2026-05-13,2026-05-17,In transit
OPEN014659,STR045,SKU000847,4,2026-05-15,2026-05-17,In transit
OPEN014660,STR045,SKU000851,8,2026-05-15,2026-05-18,In transit
OPEN014661,STR045,SKU000855,2,2026-05-15,2026-05-20,In transit
OPEN014662,STR045,SKU000857,4,2026-05-15,2026-05-18,In transit
OPEN014663,STR045,SKU000860,2,2026-05-12,2026-05-19,In transit
OPEN014664,STR045,SKU000861,4,2026-05-14,2026-05-16,In transit
OPEN014665,STR045,SKU000868,2,2026-05-13,2026-05-16,In transit
OPEN014666,STR045,SKU000871,4,2026-05-14,2026-05-16,In transit
OPEN014667,STR045,SKU000874,8,2026-05-13,2026-05-17,In transit
OPEN014668,STR045,SKU000878,1,2026-05-13,2026-05-16,In transit
OPEN014669,STR045,SKU000881,8,2026-05-13,2026-05-20,In transit
OPEN014670,STR045,SKU000882,4,2026-05-13,2026-05-19,In transit
OPEN014671,STR045,SKU000888,2,2026-05-15,2026-05-20,In transit
OPEN014672,STR045,SKU000899,4,2026-05-14,2026-05-18,In transit
OPEN014673,STR045,SKU000903,4,2026-05-15,2026-05-19,In transit
OPEN014674,STR045,SKU000904,1,2026-05-12,2026-05-20,In transit
OPEN014675,STR045,SKU000906,1,2026-05-12,2026-05-20,In transit
OPEN014676,STR045,SKU000907,4,2026-05-12,2026-05-19,In transit
OPEN014677,STR045,SKU000910,2,2026-05-13,2026-05-20,In transit
OPEN014678,STR045,SKU000917,1,2026-05-12,2026-05-19,In transit
OPEN014679,STR045,SKU000922,4,2026-05-15,2026-05-18,In transit
OPEN014680,STR045,SKU000932,4,2026-05-14,2026-05-16,In transit
OPEN014681,STR045,SKU000933,2,2026-05-12,2026-05-17,In transit
OPEN014682,STR045,SKU000935,1,2026-05-12,2026-05-17,In transit
OPEN014683,STR045,SKU000938,8,2026-05-15,2026-05-17,In transit
OPEN014684,STR045,SKU000940,1,2026-05-15,2026-05-20,In transit
OPEN014685,STR045,SKU000949,2,2026-05-14,2026-05-17,In transit
OPEN014686,STR045,SKU000956,1,2026-05-12,2026-05-16,In transit
OPEN014687,STR045,SKU000961,8,2026-05-12,2026-05-19,In transit
OPEN014688,STR045,SKU000962,1,2026-05-15,2026-05-17,In transit
OPEN014689,STR045,SKU000964,2,2026-05-15,2026-05-20,In transit
OPEN014690,STR045,SKU000971,4,2026-05-15,2026-05-18,In transit
OPEN014691,STR045,SKU000977,4,2026-05-12,2026-05-18,In transit
OPEN014692,STR045,SKU000980,8,2026-05-14,2026-05-17,In transit
OPEN014693,STR045,SKU000983,2,2026-05-12,2026-05-20,In transit
OPEN014694,STR045,SKU000984,2,2026-05-14,2026-05-19,In transit
OPEN014695,STR045,SKU000985,4,2026-05-15,2026-05-18,In transit
OPEN014696,STR045,SKU000991,4,2026-05-13,2026-05-17,In transit
OPEN014697,STR045,SKU000992,1,2026-05-14,2026-05-17,In transit
OPEN014698,STR045,SKU000994,4,2026-05-14,2026-05-16,In transit
OPEN014699,STR045,SKU000995,8,2026-05-12,2026-05-20,In transit
OPEN014700,STR045,SKU000996,8,2026-05-12,2026-05-17,In transit
OPEN014701,STR045,SKU000998,1,2026-05-15,2026-05-17,In transit
OPEN014702,STR045,SKU000999,8,2026-05-12,2026-05-19,In transit
OPEN014703,STR045,SKU001004,2,2026-05-14,2026-05-20,In transit
OPEN014704,STR045,SKU001005,1,2026-05-14,2026-05-20,In transit
OPEN014705,STR045,SKU001006,8,2026-05-15,2026-05-19,In transit
OPEN014706,STR045,SKU001007,4,2026-05-15,2026-05-18,In transit
OPEN014707,STR045,SKU001008,2,2026-05-15,2026-05-17,In transit
OPEN014708,STR045,SKU001017,4,2026-05-12,2026-05-19,In transit
OPEN014709,STR045,SKU001018,1,2026-05-14,2026-05-19,In transit
OPEN014710,STR045,SKU001023,4,2026-05-15,2026-05-20,In transit
OPEN014711,STR045,SKU001030,4,2026-05-14,2026-05-19,In transit
OPEN014712,STR045,SKU001033,8,2026-05-14,2026-05-20,In transit
OPEN014713,STR045,SKU001040,4,2026-05-15,2026-05-20,In transit
OPEN014714,STR045,SKU001046,4,2026-05-13,2026-05-16,In transit
OPEN014715,STR045,SKU001050,4,2026-05-15,2026-05-17,In transit
OPEN014716,STR045,SKU001051,1,2026-05-13,2026-05-18,In transit
OPEN014717,STR045,SKU001054,4,2026-05-14,2026-05-20,In transit
OPEN014718,STR045,SKU001055,8,2026-05-12,2026-05-17,In transit
OPEN014719,STR045,SKU001056,4,2026-05-14,2026-05-20,In transit
OPEN014720,STR045,SKU001058,2,2026-05-14,2026-05-20,In transit
OPEN014721,STR045,SKU001063,4,2026-05-15,2026-05-17,In transit
OPEN014722,STR045,SKU001075,2,2026-05-14,2026-05-16,In transit
OPEN014723,STR045,SKU001078,4,2026-05-12,2026-05-16,In transit
OPEN014724,STR045,SKU001079,4,2026-05-13,2026-05-18,In transit
OPEN014725,STR045,SKU001081,8,2026-05-14,2026-05-18,In transit
OPEN014726,STR045,SKU001083,4,2026-05-15,2026-05-20,In transit
OPEN014727,STR045,SKU001088,4,2026-05-14,2026-05-17,In transit
OPEN014728,STR045,SKU001091,1,2026-05-12,2026-05-18,In transit
OPEN014729,STR045,SKU001092,4,2026-05-12,2026-05-17,In transit
OPEN014730,STR045,SKU001101,4,2026-05-12,2026-05-18,In transit
OPEN014731,STR045,SKU001108,1,2026-05-13,2026-05-19,In transit
OPEN014732,STR045,SKU001112,4,2026-05-14,2026-05-20,In transit
OPEN014733,STR045,SKU001113,8,2026-05-14,2026-05-18,In transit
OPEN014734,STR045,SKU001114,4,2026-05-14,2026-05-19,In transit
OPEN014735,STR045,SKU001116,2,2026-05-14,2026-05-19,In transit
OPEN014736,STR045,SKU001119,2,2026-05-13,2026-05-16,In transit
OPEN014737,STR045,SKU001124,8,2026-05-12,2026-05-19,In transit
OPEN014738,STR045,SKU001125,2,2026-05-13,2026-05-17,In transit
OPEN014739,STR045,SKU001130,2,2026-05-14,2026-05-19,In transit
OPEN014740,STR045,SKU001136,8,2026-05-13,2026-05-18,In transit
OPEN014741,STR045,SKU001138,4,2026-05-15,2026-05-19,In transit
OPEN014742,STR045,SKU001142,4,2026-05-15,2026-05-16,In transit
OPEN014743,STR045,SKU001143,2,2026-05-12,2026-05-16,In transit
OPEN014744,STR045,SKU001146,4,2026-05-13,2026-05-16,In transit
OPEN014745,STR045,SKU001153,8,2026-05-13,2026-05-17,In transit
OPEN014746,STR045,SKU001161,4,2026-05-13,2026-05-20,In transit
OPEN014747,STR045,SKU001165,2,2026-05-12,2026-05-17,In transit
OPEN014748,STR045,SKU001177,4,2026-05-15,2026-05-20,In transit
OPEN014749,STR045,SKU001180,8,2026-05-14,2026-05-16,In transit
OPEN014750,STR045,SKU001181,4,2026-05-14,2026-05-16,In transit
OPEN014751,STR045,SKU001183,2,2026-05-12,2026-05-16,In transit
OPEN014752,STR045,SKU001184,4,2026-05-15,2026-05-20,In transit
OPEN014753,STR045,SKU001186,1,2026-05-14,2026-05-20,In transit
OPEN014754,STR045,SKU001188,4,2026-05-12,2026-05-19,In transit
OPEN014755,STR045,SKU001190,8,2026-05-15,2026-05-18,In transit
OPEN014756,STR045,SKU001191,4,2026-05-12,2026-05-18,In transit
OPEN014757,STR045,SKU001197,8,2026-05-15,2026-05-19,In transit
OPEN014758,STR045,SKU001198,2,2026-05-14,2026-05-20,In transit
OPEN014759,STR045,SKU001200,4,2026-05-14,2026-05-16,In transit
OPEN014760,STR046,SKU000001,24,2026-05-13,2026-05-16,In transit
OPEN014761,STR046,SKU000016,6,2026-05-15,2026-05-16,In transit
OPEN014762,STR046,SKU000021,12,2026-05-13,2026-05-16,In transit
OPEN014763,STR046,SKU000024,12,2026-05-12,2026-05-18,In transit
OPEN014764,STR046,SKU000026,6,2026-05-13,2026-05-16,In transit
OPEN014765,STR046,SKU000030,3,2026-05-12,2026-05-19,In transit
OPEN014766,STR046,SKU000031,12,2026-05-12,2026-05-20,In transit
OPEN014767,STR046,SKU000032,12,2026-05-12,2026-05-16,In transit
OPEN014768,STR046,SKU000033,12,2026-05-12,2026-05-16,In transit
OPEN014769,STR046,SKU000034,12,2026-05-15,2026-05-16,In transit
OPEN014770,STR046,SKU000047,24,2026-05-15,2026-05-16,In transit
OPEN014771,STR046,SKU000049,12,2026-05-15,2026-05-17,In transit
OPEN014772,STR046,SKU000056,12,2026-05-13,2026-05-18,In transit
OPEN014773,STR046,SKU000057,24,2026-05-14,2026-05-20,In transit
OPEN014774,STR046,SKU000061,3,2026-05-15,2026-05-18,In transit
OPEN014775,STR046,SKU000070,6,2026-05-15,2026-05-16,In transit
OPEN014776,STR046,SKU000079,12,2026-05-15,2026-05-18,In transit
OPEN014777,STR046,SKU000081,3,2026-05-14,2026-05-17,In transit
OPEN014778,STR046,SKU000084,3,2026-05-13,2026-05-16,In transit
OPEN014779,STR046,SKU000089,12,2026-05-14,2026-05-20,In transit
OPEN014780,STR046,SKU000090,6,2026-05-13,2026-05-16,In transit
OPEN014781,STR046,SKU000092,6,2026-05-12,2026-05-18,In transit
OPEN014782,STR046,SKU000095,12,2026-05-12,2026-05-19,In transit
OPEN014783,STR046,SKU000097,24,2026-05-12,2026-05-17,In transit
OPEN014784,STR046,SKU000099,12,2026-05-15,2026-05-20,In transit
OPEN014785,STR046,SKU000104,6,2026-05-13,2026-05-16,In transit
OPEN014786,STR046,SKU000106,6,2026-05-13,2026-05-17,In transit
OPEN014787,STR046,SKU000107,6,2026-05-15,2026-05-17,In transit
OPEN014788,STR046,SKU000126,12,2026-05-15,2026-05-19,In transit
OPEN014789,STR046,SKU000128,24,2026-05-14,2026-05-19,In transit
OPEN014790,STR046,SKU000130,12,2026-05-14,2026-05-17,In transit
OPEN014791,STR046,SKU000137,6,2026-05-13,2026-05-19,In transit
OPEN014792,STR046,SKU000138,3,2026-05-14,2026-05-20,In transit
OPEN014793,STR046,SKU000139,6,2026-05-12,2026-05-16,In transit
OPEN014794,STR046,SKU000141,3,2026-05-12,2026-05-19,In transit
OPEN014795,STR046,SKU000146,24,2026-05-13,2026-05-17,In transit
OPEN014796,STR046,SKU000149,12,2026-05-15,2026-05-17,In transit
OPEN014797,STR046,SKU000151,24,2026-05-15,2026-05-16,In transit
OPEN014798,STR046,SKU000156,3,2026-05-13,2026-05-16,In transit
OPEN014799,STR046,SKU000159,24,2026-05-15,2026-05-20,In transit
OPEN014800,STR046,SKU000160,6,2026-05-14,2026-05-16,In transit
OPEN014801,STR046,SKU000165,6,2026-05-13,2026-05-17,In transit
OPEN014802,STR046,SKU000168,12,2026-05-13,2026-05-17,In transit
OPEN014803,STR046,SKU000172,6,2026-05-13,2026-05-17,In transit
OPEN014804,STR046,SKU000174,3,2026-05-14,2026-05-16,In transit
OPEN014805,STR046,SKU000178,24,2026-05-14,2026-05-20,In transit
OPEN014806,STR046,SKU000182,24,2026-05-12,2026-05-16,In transit
OPEN014807,STR046,SKU000187,12,2026-05-15,2026-05-18,In transit
OPEN014808,STR046,SKU000190,3,2026-05-12,2026-05-19,In transit
OPEN014809,STR046,SKU000197,24,2026-05-14,2026-05-20,In transit
OPEN014810,STR046,SKU000198,6,2026-05-15,2026-05-17,In transit
OPEN014811,STR046,SKU000199,6,2026-05-13,2026-05-20,In transit
OPEN014812,STR046,SKU000207,12,2026-05-13,2026-05-17,In transit
OPEN014813,STR046,SKU000210,3,2026-05-12,2026-05-17,In transit
OPEN014814,STR046,SKU000211,24,2026-05-15,2026-05-18,In transit
OPEN014815,STR046,SKU000212,12,2026-05-13,2026-05-20,In transit
OPEN014816,STR046,SKU000218,12,2026-05-13,2026-05-20,In transit
OPEN014817,STR046,SKU000227,3,2026-05-13,2026-05-16,In transit
OPEN014818,STR046,SKU000228,6,2026-05-12,2026-05-19,In transit
OPEN014819,STR046,SKU000231,24,2026-05-12,2026-05-20,In transit
OPEN014820,STR046,SKU000234,3,2026-05-15,2026-05-16,In transit
OPEN014821,STR046,SKU000235,3,2026-05-12,2026-05-18,In transit
OPEN014822,STR046,SKU000237,12,2026-05-15,2026-05-20,In transit
OPEN014823,STR046,SKU000239,6,2026-05-15,2026-05-16,In transit
OPEN014824,STR046,SKU000250,12,2026-05-13,2026-05-19,In transit
OPEN014825,STR046,SKU000253,6,2026-05-14,2026-05-18,In transit
OPEN014826,STR046,SKU000254,12,2026-05-15,2026-05-20,In transit
OPEN014827,STR046,SKU000259,12,2026-05-15,2026-05-16,In transit
OPEN014828,STR046,SKU000260,24,2026-05-14,2026-05-17,In transit
OPEN014829,STR046,SKU000274,24,2026-05-12,2026-05-16,In transit
OPEN014830,STR046,SKU000275,6,2026-05-12,2026-05-19,In transit
OPEN014831,STR046,SKU000287,6,2026-05-15,2026-05-20,In transit
OPEN014832,STR046,SKU000290,12,2026-05-13,2026-05-19,In transit
OPEN014833,STR046,SKU000294,3,2026-05-14,2026-05-19,In transit
OPEN014834,STR046,SKU000296,24,2026-05-13,2026-05-16,In transit
OPEN014835,STR046,SKU000303,12,2026-05-14,2026-05-18,In transit
OPEN014836,STR046,SKU000309,6,2026-05-14,2026-05-18,In transit
OPEN014837,STR046,SKU000312,6,2026-05-14,2026-05-16,In transit
OPEN014838,STR046,SKU000315,6,2026-05-15,2026-05-20,In transit
OPEN014839,STR046,SKU000317,6,2026-05-12,2026-05-20,In transit
OPEN014840,STR046,SKU000318,12,2026-05-12,2026-05-19,In transit
OPEN014841,STR046,SKU000327,6,2026-05-14,2026-05-16,In transit
OPEN014842,STR046,SKU000330,3,2026-05-14,2026-05-18,In transit
OPEN014843,STR046,SKU000333,24,2026-05-12,2026-05-18,In transit
OPEN014844,STR046,SKU000335,6,2026-05-15,2026-05-17,In transit
OPEN014845,STR046,SKU000341,3,2026-05-12,2026-05-19,In transit
OPEN014846,STR046,SKU000346,24,2026-05-13,2026-05-16,In transit
OPEN014847,STR046,SKU000353,3,2026-05-14,2026-05-18,In transit
