store_id,sku_id,forecast_daily_sales_base,forecast_next_7_units,forecast_next_14_units,forecast_next_28_units,forecast_confidence,under_forecast_bias,seasonal_index,promo_uplift_pct,promo_flag_next_28d
STR034,SKU000677,0.2695,2.13,4.26,8.53,0.64,-0.022,1.13,0.0,0
STR034,SKU000678,0.0328,0.23,0.46,0.92,0.64,-0.013,1.0,0.0,0
STR034,SKU000679,0.0875,0.56,1.13,2.25,0.93,0.048,0.92,0.0,0
STR034,SKU000680,0.1886,1.52,3.04,6.07,0.7,0.132,1.15,0.0,0
STR034,SKU000681,0.7887,5.13,10.27,20.54,0.75,0.18,0.93,0.0,0
STR034,SKU000682,0.5341,3.29,6.58,13.16,0.76,0.017,0.88,0.0,0
STR034,SKU000684,0.1492,1.12,2.23,4.47,0.86,-0.006,1.07,0.0,0
STR034,SKU000685,0.0505,0.38,0.76,1.51,0.74,0.01,1.07,0.0,0
STR034,SKU000686,0.1755,1.14,2.28,4.57,0.78,-0.124,0.93,0.0,0
STR034,SKU000687,0.0578,0.38,0.75,1.5,0.81,-0.014,0.93,0.0,0
STR034,SKU000688,0.1377,0.88,1.75,3.51,0.9,-0.088,0.91,0.0,0
STR034,SKU000689,0.0113,0.08,0.17,0.33,0.77,0.067,1.05,0.0,0
STR034,SKU000690,0.0671,0.59,1.17,2.35,0.87,0.014,1.0,0.25,1
STR034,SKU000691,0.0963,0.79,1.58,3.16,0.66,0.074,1.17,0.0,0
STR034,SKU000692,0.0946,0.71,1.42,2.84,0.73,0.042,1.07,0.0,0
STR034,SKU000693,0.0571,0.38,0.77,1.53,0.67,-0.082,0.96,0.0,0
STR034,SKU000694,0.0645,0.42,0.84,1.68,0.79,0.134,0.93,0.0,0
STR034,SKU000695,1.0055,6.48,12.95,25.9,0.74,0.208,0.92,0.0,0
STR034,SKU000697,0.4002,3.39,6.78,13.56,0.72,-0.146,1.21,0.0,0
STR034,SKU000698,0.1489,1.14,2.27,4.54,0.89,0.194,1.09,0.0,0
STR034,SKU000700,0.1231,0.78,1.55,3.1,0.76,-0.128,0.9,0.0,0
STR034,SKU000701,0.0208,0.14,0.28,0.55,0.81,-0.02,0.95,0.0,0
STR034,SKU000702,0.011,0.1,0.19,0.38,0.85,0.159,1.0,0.25,1
STR034,SKU000703,0.002,0.01,0.03,0.05,0.78,-0.13,0.97,0.0,0
STR034,SKU000704,0.0167,0.13,0.26,0.53,0.72,0.129,1.12,0.0,0
STR034,SKU000705,0.0045,0.03,0.06,0.11,0.75,-0.017,0.9,0.0,0
STR034,SKU000706,0.042,0.34,0.68,1.36,0.67,-0.077,1.16,0.0,0
STR034,SKU000707,0.0375,0.3,0.6,1.2,0.66,0.215,1.14,0.0,0
STR034,SKU000708,0.0355,0.29,0.58,1.15,0.63,0.068,1.16,0.0,0
STR034,SKU000709,0.0377,0.29,0.57,1.15,0.75,0.028,1.09,0.0,0
STR034,SKU000710,0.0278,0.22,0.44,0.88,0.75,0.098,1.13,0.0,0
STR034,SKU000711,0.3603,2.17,4.34,8.68,0.69,-0.017,0.86,0.0,0
STR034,SKU000712,0.013,0.1,0.2,0.4,0.76,0.039,1.1,0.0,0
STR034,SKU000713,0.1191,1.0,2.0,4.0,0.84,-0.022,1.2,0.0,0
STR034,SKU000716,0.2693,2.11,4.22,8.44,0.92,0.072,1.12,0.0,0
STR034,SKU000717,0.2302,1.61,3.22,6.44,0.69,-0.104,1.0,0.0,0
STR034,SKU000718,0.0198,0.16,0.31,0.63,0.92,0.139,1.13,0.0,0
STR034,SKU000719,0.2548,1.73,3.46,6.92,0.91,-0.038,0.97,0.0,0
STR034,SKU000722,0.3615,2.61,5.21,10.42,0.77,-0.001,1.03,0.0,0
STR034,SKU000723,0.4931,3.93,7.87,15.74,0.74,-0.041,1.14,0.0,0
STR034,SKU000724,0.0937,0.7,1.4,2.81,0.78,-0.108,1.07,0.0,0
STR034,SKU000725,0.1962,1.47,2.94,5.88,0.63,0.145,1.07,0.0,0
STR034,SKU000727,0.3209,2.16,4.31,8.63,0.95,0.217,0.96,0.0,0
STR034,SKU000728,0.0864,0.61,1.22,2.44,0.94,0.192,1.01,0.0,0
STR034,SKU000729,0.1062,0.77,1.54,3.08,0.87,0.043,0.9,0.15,1
STR034,SKU000730,0.2198,1.8,3.6,7.2,0.84,-0.034,1.17,0.0,0
STR034,SKU000731,0.3188,2.12,4.24,8.48,0.83,0.025,0.95,0.0,0
STR034,SKU000732,0.2834,1.71,3.41,6.82,0.9,-0.167,0.86,0.0,0
STR034,SKU000733,0.0774,0.55,1.11,2.21,0.78,0.192,1.02,0.0,0
STR034,SKU000734,0.2505,1.95,3.89,7.78,0.71,-0.043,1.11,0.0,0
STR034,SKU000735,0.0861,0.69,1.39,2.77,0.71,-0.118,1.15,0.0,0
STR034,SKU000736,0.1406,1.15,2.3,4.61,0.85,0.163,1.17,0.0,0
STR034,SKU000737,0.0631,0.49,0.97,1.94,0.93,-0.01,1.1,0.0,0
STR034,SKU000738,0.1246,0.79,1.59,3.18,0.67,0.008,0.91,0.0,0
STR034,SKU000739,0.0529,0.45,0.9,1.79,0.72,-0.101,1.21,0.0,0
STR034,SKU000740,0.9052,6.27,12.55,25.09,0.66,0.046,0.99,0.0,0
STR034,SKU000741,0.0275,0.21,0.42,0.85,0.63,-0.132,1.1,0.0,0
STR034,SKU000743,0.0336,0.24,0.48,0.95,0.73,0.204,1.01,0.0,0
STR034,SKU000745,0.0,0.0,0.0,0.0,0.81,0.11,0.87,0.0,0
STR034,SKU000746,0.0334,0.22,0.43,0.86,0.81,-0.058,0.92,0.0,0
STR034,SKU000747,0.0135,0.09,0.18,0.36,0.77,0.197,0.96,0.0,0
STR034,SKU000748,0.0362,0.26,0.52,1.05,0.78,0.193,1.03,0.0,0
STR034,SKU000749,0.0209,0.16,0.33,0.65,0.69,-0.073,1.12,0.0,0
STR034,SKU000751,0.0024,0.02,0.03,0.07,0.71,0.119,1.03,0.0,0
STR034,SKU000752,0.0441,0.34,0.67,1.35,0.93,0.022,1.09,0.0,0
STR034,SKU000753,0.0101,0.08,0.16,0.32,0.93,0.047,1.13,0.0,0
STR034,SKU000755,0.0437,0.32,0.65,1.3,0.68,-0.132,1.06,0.0,0
STR034,SKU000756,0.0072,0.05,0.1,0.21,0.66,-0.087,1.03,0.0,0
STR034,SKU000757,0.0291,0.19,0.37,0.74,0.65,0.012,0.91,0.0,0
STR034,SKU000758,0.0369,0.22,0.44,0.89,0.81,-0.111,0.86,0.0,0
STR034,SKU000759,0.0445,0.35,0.7,1.41,0.67,0.136,1.13,0.0,0
STR034,SKU000760,0.0089,0.06,0.13,0.26,0.79,-0.035,1.04,0.0,0
STR034,SKU000763,0.1161,0.78,1.56,3.12,0.62,0.179,0.96,0.0,0
STR034,SKU000764,0.5384,4.26,8.52,17.04,0.83,-0.136,1.13,0.0,0
STR034,SKU000765,0.146,1.11,2.23,4.46,0.93,-0.055,1.09,0.0,0
STR034,SKU000766,0.0918,0.7,1.4,2.8,0.85,0.204,1.09,0.0,0
STR034,SKU000767,0.1678,1.23,2.47,4.93,0.8,0.016,1.05,0.0,0
STR034,SKU000768,0.047,0.36,0.72,1.45,0.88,0.09,1.1,0.0,0
STR034,SKU000769,0.0272,0.3,0.6,1.19,0.86,-0.017,0.87,0.8,1
STR034,SKU000770,0.4962,3.37,6.74,13.48,0.76,-0.044,0.97,0.0,0
STR034,SKU000771,0.0378,0.23,0.46,0.91,0.75,-0.127,0.86,0.0,0
STR034,SKU000772,0.0118,0.07,0.14,0.28,0.64,0.114,0.86,0.0,0
STR034,SKU000773,0.0178,0.12,0.23,0.46,0.8,0.041,0.93,0.0,0
STR034,SKU000775,0.0461,0.35,0.69,1.38,0.82,-0.119,1.07,0.0,0
STR034,SKU000776,0.034,0.22,0.44,0.88,0.69,0.156,0.92,0.0,0
STR034,SKU000777,0.0248,0.2,0.4,0.8,0.76,0.011,1.16,0.0,0
STR034,SKU000779,0.0253,0.2,0.39,0.79,0.82,0.136,1.11,0.0,0
STR034,SKU000780,0.0263,0.2,0.4,0.79,0.81,0.202,1.08,0.0,0
STR034,SKU000785,0.0367,0.23,0.45,0.91,0.8,-0.071,0.88,0.0,0
STR034,SKU000786,0.2051,1.35,2.7,5.4,0.8,0.108,0.94,0.0,0
STR034,SKU000787,0.1629,1.16,2.33,4.65,0.62,0.1,1.02,0.0,0
STR034,SKU000788,0.4684,3.15,6.3,12.59,0.9,0.07,0.96,0.0,0
STR034,SKU000789,0.098,0.77,1.54,3.07,0.85,-0.006,1.12,0.0,0
STR034,SKU000790,0.0684,0.75,1.5,3.0,0.7,0.195,1.16,0.35,1
STR034,SKU000791,0.1195,0.81,1.62,3.25,0.86,-0.074,0.97,0.0,0
STR034,SKU000792,0.3822,2.8,5.6,11.2,0.66,0.071,0.91,0.15,1
STR034,SKU000794,0.6278,4.22,8.44,16.87,0.94,0.042,0.96,0.0,0
STR034,SKU000796,0.2797,2.11,4.23,8.46,0.78,-0.14,1.08,0.0,0
STR034,SKU000798,0.1176,0.77,1.53,3.06,0.62,0.112,0.93,0.0,0
STR034,SKU000799,0.0453,0.34,0.69,1.37,0.63,0.002,1.08,0.0,0
STR034,SKU000800,0.1326,0.84,1.67,3.34,0.91,-0.015,0.9,0.0,0
STR034,SKU000801,0.1023,0.64,1.27,2.55,0.92,0.02,0.89,0.0,0
STR034,SKU000802,0.0541,0.37,0.73,1.47,0.92,-0.132,0.97,0.0,0
STR034,SKU000803,0.0509,0.33,0.67,1.34,0.91,-0.098,0.94,0.0,0
STR034,SKU000805,0.1456,0.98,1.96,3.91,0.79,0.075,0.96,0.0,0
STR034,SKU000806,0.0315,0.22,0.44,0.87,0.83,-0.133,0.99,0.0,0
STR034,SKU000807,0.0067,0.05,0.1,0.2,0.7,-0.105,1.09,0.0,0
STR034,SKU000808,0.1751,1.12,2.23,4.46,0.76,-0.035,0.91,0.0,0
STR034,SKU000810,0.0252,0.2,0.41,0.82,0.79,0.029,1.16,0.0,0
STR034,SKU000812,0.0984,0.79,1.58,3.17,0.64,0.142,1.15,0.0,0
STR034,SKU000813,0.0231,0.16,0.32,0.63,0.77,-0.116,0.98,0.0,0
STR034,SKU000814,0.014,0.11,0.23,0.45,0.68,-0.049,1.15,0.0,0
STR034,SKU000816,0.0255,0.19,0.37,0.75,0.81,0.194,1.05,0.0,0
STR034,SKU000818,0.1185,0.71,1.43,2.85,0.78,0.061,0.86,0.0,0
STR034,SKU000819,0.4195,5.33,10.66,21.32,0.62,-0.072,1.21,0.5,1
STR034,SKU000820,0.2161,1.8,3.6,7.2,0.72,-0.03,1.19,0.0,0
STR034,SKU000823,0.0637,0.43,0.86,1.71,0.77,0.114,0.96,0.0,0
STR034,SKU000825,0.149,1.08,2.17,4.34,0.86,-0.166,1.04,0.0,0
STR034,SKU000826,0.0712,0.47,0.95,1.89,0.91,0.118,0.95,0.0,0
STR034,SKU000828,0.0779,0.52,1.05,2.1,0.8,-0.148,0.96,0.0,0
STR034,SKU000830,0.6318,4.38,8.76,17.51,0.95,-0.177,0.99,0.0,0
STR034,SKU000831,0.0438,0.34,0.67,1.35,0.67,0.06,1.1,0.0,0
STR034,SKU000832,0.0173,0.12,0.24,0.49,0.84,0.186,1.01,0.0,0
STR034,SKU000835,0.006,0.04,0.08,0.15,0.69,0.195,0.9,0.0,0
STR034,SKU000837,0.0077,0.06,0.11,0.23,0.71,-0.053,1.06,0.0,0
STR034,SKU000838,0.0398,0.26,0.52,1.04,0.77,-0.105,0.93,0.0,0
STR034,SKU000839,0.0164,0.1,0.2,0.4,0.88,0.147,0.88,0.0,0
STR034,SKU000840,0.0367,0.31,0.62,1.23,0.74,0.009,1.2,0.0,0
STR034,SKU000843,0.3219,2.9,5.8,11.61,0.94,-0.175,1.03,0.25,1
STR034,SKU000844,0.0298,0.22,0.45,0.89,0.93,0.025,1.07,0.0,0
STR034,SKU000845,0.0058,0.05,0.1,0.19,0.67,0.029,1.2,0.0,0
STR034,SKU000846,0.0429,0.32,0.63,1.26,0.7,0.118,1.05,0.0,0
STR034,SKU000848,0.0483,0.34,0.69,1.38,0.86,0.091,1.02,0.0,0
STR034,SKU000850,0.0392,0.3,0.6,1.21,0.71,0.216,1.1,0.0,0
STR034,SKU000851,0.0585,0.47,0.94,1.88,0.74,0.144,1.15,0.0,0
STR034,SKU000853,0.069,0.48,0.97,1.93,0.95,-0.095,1.0,0.0,0
STR034,SKU000854,0.0186,0.14,0.27,0.54,0.71,0.024,1.04,0.0,0
STR034,SKU000858,0.185,1.42,2.85,5.7,0.76,0.061,1.1,0.0,0
STR034,SKU000859,0.005,0.03,0.07,0.13,0.74,0.098,0.94,0.0,0
STR034,SKU000862,0.2364,1.57,3.14,6.29,0.92,-0.053,0.95,0.0,0
STR034,SKU000863,0.131,0.94,1.89,3.78,0.69,0.172,1.03,0.0,0
STR034,SKU000864,0.705,4.44,8.88,17.77,0.88,-0.02,0.9,0.0,0
STR034,SKU000865,0.0432,0.33,0.66,1.32,0.76,0.212,1.09,0.0,0
STR034,SKU000866,0.064,0.48,0.96,1.92,0.73,0.078,1.07,0.0,0
STR034,SKU000867,0.0088,0.07,0.14,0.28,0.82,-0.13,1.12,0.0,0
STR034,SKU000868,0.0737,0.66,1.32,2.64,0.66,0.215,1.11,0.15,1
STR034,SKU000869,0.0563,0.38,0.76,1.51,0.82,-0.117,0.96,0.0,0
STR034,SKU000870,0.0407,0.3,0.6,1.2,0.8,-0.136,1.05,0.0,0
STR034,SKU000871,0.1761,1.43,2.86,5.72,0.72,-0.028,1.16,0.0,0
STR034,SKU000872,0.0026,0.02,0.03,0.06,0.91,-0.129,0.86,0.0,0
STR034,SKU000873,0.0695,0.71,1.43,2.86,0.94,0.194,0.98,0.5,1
STR034,SKU000874,0.1719,1.37,2.74,5.49,0.75,0.086,1.14,0.0,0
STR034,SKU000875,0.082,0.53,1.06,2.11,0.77,0.022,0.92,0.0,0
STR034,SKU000876,0.1021,1.14,2.29,4.58,0.79,0.094,0.89,0.8,1
STR034,SKU000877,0.5957,4.17,8.34,16.68,0.62,0.21,1.0,0.0,0
STR034,SKU000879,0.0088,0.06,0.12,0.25,0.68,-0.159,1.0,0.0,0
STR034,SKU000880,0.14,1.05,2.1,4.2,0.77,0.142,1.07,0.0,0
STR034,SKU000884,0.1513,1.18,2.35,4.7,0.93,0.12,1.11,0.0,0
STR034,SKU000885,0.0308,0.2,0.4,0.8,0.87,0.006,0.93,0.0,0
STR034,SKU000886,0.0268,0.22,0.43,0.86,0.91,0.028,1.15,0.0,0
STR034,SKU000887,0.1521,1.24,2.47,4.94,0.77,0.212,1.16,0.0,0
STR034,SKU000888,0.0338,0.22,0.44,0.89,0.63,0.149,0.94,0.0,0
STR034,SKU000892,0.1072,0.65,1.31,2.61,0.93,-0.088,0.87,0.0,0
STR034,SKU000893,0.0276,0.24,0.47,0.94,0.85,0.19,1.22,0.0,0
STR034,SKU000894,0.03,0.26,0.51,1.03,0.93,0.204,1.22,0.0,0
STR034,SKU000897,0.159,1.26,2.52,5.03,0.81,0.207,1.13,0.0,0
STR034,SKU000899,0.0778,0.65,1.31,2.61,0.94,-0.172,1.2,0.0,0
STR034,SKU000901,0.0695,0.42,0.84,1.67,0.78,0.026,0.86,0.0,0
STR034,SKU000902,0.0195,0.16,0.32,0.64,0.81,0.084,1.17,0.0,0
STR034,SKU000903,0.0677,0.52,1.04,2.08,0.92,0.145,1.1,0.0,0
STR034,SKU000904,0.1145,0.74,1.47,2.95,0.63,-0.072,0.92,0.0,0
STR034,SKU000906,0.021,0.16,0.31,0.63,0.82,-0.002,1.07,0.0,0
STR034,SKU000907,0.0801,0.62,1.24,2.49,0.71,-0.026,1.11,0.0,0
STR034,SKU000909,0.0162,0.11,0.23,0.45,0.74,-0.148,1.0,0.0,0
STR034,SKU000911,0.0483,0.35,0.71,1.42,0.85,0.172,1.05,0.0,0
STR034,SKU000912,0.0755,0.5,0.99,1.99,0.62,0.031,0.94,0.0,0
STR034,SKU000914,0.1277,0.89,1.77,3.54,0.74,-0.137,0.99,0.0,0
STR034,SKU000915,0.1426,0.93,1.86,3.71,0.76,-0.136,0.93,0.0,0
STR034,SKU000917,0.0614,0.5,1.01,2.01,0.81,-0.149,1.17,0.0,0
STR034,SKU000918,0.0934,0.76,1.52,3.03,0.75,0.152,1.16,0.0,0
STR034,SKU000919,0.2404,1.65,3.3,6.6,0.81,-0.007,0.98,0.0,0
STR034,SKU000920,0.0178,0.13,0.27,0.53,0.76,0.162,1.07,0.0,0
STR034,SKU000921,0.1711,1.38,2.76,5.51,0.76,0.167,1.15,0.0,0
STR034,SKU000922,0.2541,2.1,4.2,8.39,0.84,0.208,1.18,0.0,0
STR034,SKU000923,0.1377,1.11,2.22,4.43,0.9,-0.111,1.15,0.0,0
STR034,SKU000924,0.0339,0.21,0.42,0.85,0.91,-0.16,0.89,0.0,0
STR034,SKU000925,0.025,0.18,0.36,0.72,0.8,0.203,1.03,0.0,0
STR034,SKU000927,0.0735,0.58,1.16,2.33,0.94,-0.039,1.13,0.0,0
STR034,SKU000929,0.0431,0.36,0.72,1.45,0.77,-0.074,1.2,0.0,0
STR034,SKU000930,0.1189,0.76,1.51,3.03,0.8,0.024,0.91,0.0,0
STR034,SKU000931,0.0155,0.1,0.21,0.42,0.76,0.019,0.96,0.0,0
STR034,SKU000932,0.0864,0.6,1.2,2.4,0.81,0.096,0.99,0.0,0
STR034,SKU000933,0.0949,1.27,2.54,5.07,0.91,-0.176,1.06,0.8,1
STR034,SKU000934,0.0116,0.1,0.19,0.38,0.66,0.208,1.18,0.0,0
STR034,SKU000936,0.0038,0.03,0.06,0.12,0.72,0.162,1.18,0.0,0
STR034,SKU000938,0.0503,0.41,0.82,1.65,0.8,0.085,1.17,0.0,0
STR034,SKU000939,0.0213,0.17,0.33,0.67,0.65,0.185,1.12,0.0,0
STR034,SKU000940,0.2057,1.68,3.37,6.74,0.66,-0.054,1.17,0.0,0
STR034,SKU000941,0.0119,0.08,0.15,0.3,0.81,-0.126,0.91,0.0,0
STR034,SKU000944,0.0034,0.03,0.06,0.11,0.68,0.025,1.18,0.0,0
STR034,SKU000945,0.0009,0.01,0.01,0.02,0.62,0.061,0.98,0.0,0
STR034,SKU000947,0.1532,1.05,2.1,4.2,0.66,0.218,0.98,0.0,0
STR034,SKU000948,0.1753,1.17,2.33,4.66,0.9,0.192,0.95,0.0,0
STR034,SKU000949,0.0051,0.04,0.09,0.18,0.74,-0.136,1.0,0.25,1
STR034,SKU000950,0.0777,0.65,1.29,2.59,0.76,-0.152,1.19,0.0,0
STR034,SKU000952,0.0173,0.11,0.22,0.44,0.86,0.177,0.91,0.0,0
STR034,SKU000960,0.0636,0.43,0.86,1.73,0.67,-0.124,0.97,0.0,0
STR034,SKU000961,0.0014,0.01,0.02,0.05,0.96,-0.066,1.16,0.0,0
STR034,SKU000963,0.0333,0.24,0.48,0.95,0.67,-0.139,1.02,0.0,0
STR034,SKU000964,0.014,0.12,0.23,0.47,0.94,-0.048,1.2,0.0,0
STR034,SKU000965,0.0345,0.22,0.43,0.87,0.83,0.17,0.9,0.0,0
STR034,SKU000966,0.0227,0.14,0.27,0.55,0.85,0.195,0.86,0.0,0
STR034,SKU000967,0.0011,0.01,0.01,0.03,0.94,0.065,1.0,0.0,0
STR034,SKU000968,0.0464,0.4,0.79,1.58,0.87,0.169,1.22,0.0,0
STR034,SKU000969,0.0536,0.32,0.65,1.29,0.8,-0.007,0.86,0.0,0
STR034,SKU000970,0.0427,0.3,0.6,1.21,0.71,-0.1,1.01,0.0,0
STR034,SKU000971,0.2203,1.53,3.05,6.11,0.84,-0.11,0.99,0.0,0
STR034,SKU000972,0.0986,0.79,1.59,3.17,0.77,0.18,1.15,0.0,0
STR034,SKU000974,0.1333,1.03,2.05,4.1,0.69,-0.112,1.1,0.0,0
STR034,SKU000975,0.5108,3.93,7.87,15.73,0.92,-0.047,1.1,0.0,0
STR034,SKU000976,0.0467,0.33,0.66,1.32,0.76,-0.056,0.88,0.15,1
STR034,SKU000977,0.0092,0.07,0.14,0.28,0.74,0.082,1.1,0.0,0
STR034,SKU000978,0.0187,0.15,0.3,0.61,0.89,0.063,1.16,0.0,0
STR034,SKU000980,0.0055,0.04,0.08,0.16,0.64,-0.073,1.06,0.0,0
STR034,SKU000982,0.0571,0.45,0.9,1.81,0.92,0.065,1.13,0.0,0
STR034,SKU000983,0.106,0.65,1.29,2.58,0.87,0.086,0.87,0.0,0
STR034,SKU000984,0.2015,1.24,2.48,4.97,0.75,-0.096,0.88,0.0,0
STR034,SKU000985,0.0016,0.01,0.03,0.05,0.78,0.127,1.17,0.0,0
STR034,SKU000986,0.0058,0.04,0.09,0.18,0.84,0.018,1.08,0.0,0
STR034,SKU000987,0.0195,0.14,0.28,0.57,0.89,0.197,1.04,0.0,0
STR034,SKU000988,0.0495,0.35,0.71,1.41,0.88,-0.03,1.02,0.0,0
STR034,SKU000989,0.0689,0.5,1.0,2.01,0.87,0.147,1.04,0.0,0
STR034,SKU000991,0.0456,0.28,0.56,1.11,0.86,-0.115,0.87,0.0,0
STR034,SKU000992,0.0083,0.05,0.11,0.22,0.69,-0.091,0.93,0.0,0
STR034,SKU000995,0.1152,0.78,1.56,3.13,0.85,-0.056,0.97,0.0,0
STR034,SKU000999,0.2587,1.77,3.55,7.1,0.89,0.029,0.98,0.0,0
STR034,SKU001004,0.1007,0.62,1.24,2.48,0.69,0.002,0.88,0.0,0
STR034,SKU001005,0.1384,1.1,2.21,4.42,0.74,0.215,1.14,0.0,0
STR034,SKU001007,0.0738,0.62,1.24,2.48,0.82,-0.077,1.2,0.0,0
STR034,SKU001008,0.0003,0.0,0.0,0.01,0.72,0.209,1.01,0.0,0
STR034,SKU001009,0.0186,0.11,0.23,0.46,0.68,0.066,0.88,0.0,0
STR034,SKU001011,0.0012,0.01,0.02,0.04,0.78,-0.106,1.16,0.0,0
STR034,SKU001015,0.1383,0.91,1.82,3.64,0.63,-0.08,0.94,0.0,0
STR034,SKU001016,0.0773,0.61,1.22,2.45,0.88,-0.089,1.13,0.0,0
STR034,SKU001017,0.1672,1.44,2.88,5.75,0.76,-0.169,0.91,0.35,1
STR034,SKU001018,0.1121,0.71,1.41,2.82,0.9,0.046,0.9,0.0,0
STR034,SKU001021,0.0437,0.35,0.69,1.38,0.79,0.048,1.13,0.0,0
STR034,SKU001025,0.0525,0.34,0.68,1.37,0.85,-0.094,0.93,0.0,0
STR034,SKU001026,0.0204,0.14,0.29,0.57,0.7,-0.02,1.0,0.0,0
STR034,SKU001027,0.0372,0.27,0.55,1.09,0.63,-0.179,1.05,0.0,0
STR034,SKU001028,0.0295,0.21,0.42,0.84,0.92,0.095,1.02,0.0,0
STR034,SKU001029,0.0506,0.38,0.75,1.5,0.88,0.02,1.06,0.0,0
STR034,SKU001030,0.0183,0.14,0.28,0.55,0.66,0.018,1.08,0.0,0
STR034,SKU001031,0.0076,0.06,0.12,0.25,0.83,0.074,1.17,0.0,0
STR034,SKU001032,0.1508,0.98,1.96,3.93,0.7,0.191,0.93,0.0,0
STR034,SKU001033,0.1595,1.18,2.37,4.73,0.65,0.013,1.06,0.0,0
STR034,SKU001034,0.04,0.31,0.63,1.26,0.94,0.045,1.12,0.0,0
STR034,SKU001035,0.0207,0.17,0.35,0.7,0.95,-0.098,1.21,0.0,0
STR034,SKU001039,0.0109,0.07,0.14,0.27,0.88,0.172,0.9,0.0,0
STR034,SKU001040,0.463,3.6,7.19,14.39,0.71,0.121,1.11,0.0,0
STR034,SKU001041,0.0132,0.11,0.22,0.44,0.69,0.07,1.2,0.0,0
STR034,SKU001042,0.0433,0.37,0.73,1.47,0.83,0.154,1.21,0.0,0
STR034,SKU001044,0.0697,0.43,0.87,1.74,0.78,0.092,0.89,0.0,0
STR034,SKU001047,0.3423,2.99,5.99,11.98,0.87,0.081,1.0,0.25,1
STR034,SKU001048,0.2685,1.82,3.65,7.29,0.69,-0.17,0.97,0.0,0
STR034,SKU001049,0.0578,0.64,1.29,2.57,0.84,0.067,1.06,0.5,1
STR034,SKU001050,0.0256,0.19,0.38,0.75,0.86,0.108,1.05,0.0,0
STR034,SKU001051,0.4686,3.31,6.63,13.25,0.82,-0.045,1.01,0.0,0
STR034,SKU001053,0.0315,0.26,0.52,1.05,0.96,0.215,1.19,0.0,0
STR034,SKU001054,0.0047,0.04,0.07,0.14,0.81,0.184,1.06,0.0,0
STR034,SKU001055,0.189,1.38,2.75,5.5,0.93,-0.13,1.04,0.0,0
STR034,SKU001056,0.1839,1.18,2.37,4.74,0.81,0.163,0.92,0.0,0
STR034,SKU001057,0.288,1.83,3.67,7.34,0.7,-0.127,0.91,0.0,0
STR034,SKU001058,0.0301,0.23,0.47,0.93,0.77,0.151,1.11,0.0,0
STR034,SKU001059,0.0824,0.68,1.36,2.72,0.93,-0.124,1.18,0.0,0
STR034,SKU001060,0.0109,0.08,0.16,0.31,0.76,0.037,1.02,0.0,0
STR034,SKU001061,0.0363,0.24,0.48,0.97,0.79,-0.089,0.95,0.0,0
STR034,SKU001064,0.0477,0.36,0.73,1.46,0.76,-0.022,1.09,0.0,0
STR034,SKU001065,0.0523,0.41,0.83,1.65,0.67,-0.082,1.13,0.0,0
STR034,SKU001066,0.0092,0.06,0.12,0.23,0.83,-0.026,0.91,0.0,0
STR034,SKU001067,0.0425,0.32,0.64,1.28,0.81,0.122,1.08,0.0,0
STR034,SKU001068,0.0393,0.24,0.48,0.97,0.81,-0.057,0.88,0.0,0
STR034,SKU001069,0.0173,0.11,0.21,0.43,0.74,0.022,0.88,0.0,0
STR034,SKU001070,0.0238,0.15,0.31,0.62,0.83,0.003,0.93,0.0,0
STR034,SKU001075,0.0058,0.04,0.08,0.16,0.89,0.015,0.97,0.0,0
STR034,SKU001077,0.1539,1.2,2.39,4.78,0.9,-0.094,1.11,0.0,0
STR034,SKU001078,0.0354,0.29,0.58,1.17,0.85,-0.099,1.18,0.0,0
STR034,SKU001079,0.0482,0.3,0.61,1.21,0.89,0.177,0.9,0.0,0
STR034,SKU001080,0.0667,0.5,1.0,2.0,0.72,-0.102,1.07,0.0,0
STR034,SKU001081,0.1161,0.87,1.74,3.48,0.94,-0.073,1.07,0.0,0
STR034,SKU001082,0.2379,2.0,4.0,7.99,0.9,0.04,1.2,0.0,0
STR034,SKU001083,0.1913,1.39,2.79,5.57,0.62,0.161,1.04,0.0,0
STR034,SKU001084,0.0126,0.11,0.21,0.43,0.79,0.019,1.21,0.0,0
STR034,SKU001085,0.226,1.63,3.26,6.52,0.75,-0.016,1.03,0.0,0
STR034,SKU001086,0.0599,0.44,0.89,1.78,0.93,0.081,1.06,0.0,0
STR034,SKU001088,0.0338,0.27,0.55,1.1,0.72,-0.076,1.16,0.0,0
STR034,SKU001090,0.0729,0.54,1.07,2.14,0.71,0.109,1.05,0.0,0
STR034,SKU001091,0.058,0.39,0.79,1.58,0.72,-0.072,0.97,0.0,0
STR034,SKU001094,0.2022,1.64,3.28,6.57,0.62,0.1,1.16,0.0,0
STR034,SKU001095,0.1557,1.33,2.66,5.32,0.81,0.003,1.22,0.0,0
STR034,SKU001096,0.127,0.79,1.58,3.16,0.92,-0.088,0.89,0.0,0
STR034,SKU001097,0.0036,0.02,0.05,0.09,0.71,-0.083,0.94,0.0,0
STR034,SKU001099,0.0291,0.24,0.49,0.98,0.64,0.051,1.2,0.0,0
STR034,SKU001100,0.0579,0.43,0.85,1.7,0.93,-0.033,1.05,0.0,0
STR034,SKU001101,0.1038,0.81,1.61,3.23,0.69,0.217,1.11,0.0,0
STR034,SKU001102,0.2216,1.85,3.69,7.38,0.69,-0.153,1.19,0.0,0
